1,002316,亚联发展,详细,0.0922,16.57亿,667.46,36.80,3625万,189.62,7.87,2.2149,4.26,1.1038,34.59,不分配不转增,电子信息,09-29,http://data.eastmoney.com/bbsj/002316.html
127,600705,中航资本,详细,0.18,66.25亿,35.55,12.14,15.74亿,23.36,-1.41,2.6652,6.67,-4.0143,45.37,不分配不转增,多元金融,08-31,http://data.eastmoney.com/bbsj/600705.html
128,603706,东方环宇,详细,0.41,1.98亿,-18.05,-,4947万,-1.21,-,4.8618,8.86,-0.1137,39.89,不分配不转增,公用事业,08-31,http://data.eastmoney.com/bbsj/603706.html
129,603773,沃格光电,详细,1.5039,3.66亿,33.75,21.31,1.19亿,18.83,13.32,16.8119,11.41,1.2119,54.41,不分配不转增,电子元件,08-31,http://data.eastmoney.com/bbsj/603773.html
130,603596,伯特利,详细,0.39,13.11亿,24.62,-7.44,1.50亿,22.09,-27.22,4.4429,11.01,0.0845,23.32,不分配不转增,汽车行业,08-31,http://data.eastmoney.com/bbsj/603596.html
131,601200,上海环境,详细,0.3978,12.15亿,1.49,5.49,2.79亿,-6.68,-9.84,8.0027,5.05,0.4646,42.12,不分配不转增,环保工程,08-31,http://data.eastmoney.com/bbsj/601200.html
132,603363,傲农生物,详细,0.04,27.37亿,20.90,1.87,1685万,-73.76,-80.35,1.8852,2.08,-0.1598,13.81,不分配不转增,农牧饲渔,08-31,http://data.eastmoney.com/bbsj/603363.html
133,603922,金鸿顺,详细,0.3,5.36亿,8.12,7.34,3842万,-28.90,-50.25,8.7514,3.39,-0.5244,19.44,不分配不转增,汽车行业,08-31,http://data.eastmoney.com/bbsj/603922.html
134,601881,中国银河,详细,0.13,43.07亿,-24.03,-35.50,13.11亿,-37.93,-70.74,6.3652,2.01,0.422,-,不分配不转增,券商信托,08-31,http://data.eastmoney.com/bbsj/601881.html
135,603336,宏辉果蔬,详细,0.19,3.43亿,3.14,13.21,3352万,-4.02,26.20,4.5272,4.24,0.3135,16.13,不分配不转增,农牧饲渔,08-31,http://data.eastmoney.com/bbsj/603336.html
136,600926,杭州银行,详细,0.59,83.19亿,26.33,-1.01,30.18亿,19.25,-1.69,12.1032,6.94,1.8352,-,不分配不转增,银行,08-31,http://data.eastmoney.com/bbsj/600926.html
137,603066,音飞储存,详细,0.189,3.52亿,25.26,145.78,5670万,32.75,279.85,3.0167,6.30,-0.197,33.14,不分配不转增,交运物流,08-31,http://data.eastmoney.com/bbsj/603066.html
138,002856,美芝股份,详细,0.1575,4.30亿,10.08,31.59,1915万,-18.81,138.77,5.3833,2.90,-1.4859,12.99,不分配不转增,装修装饰,08-31,http://data.eastmoney.com/bbsj/002856.html
139,603800,道森股份,详细,0.1094,4.83亿,41.16,34.76,2276万,91.76,2281.94,4.4991,2.41,0.0815,19.34,不分配不转增,专用设备,08-31,http://data.eastmoney.com/bbsj/603800.html
140,603718,海利生物,详细,0.05,1.08亿,-26.42,-25.23,3205万,-40.46,-44.52,1.7106,2.95,-0.0388,67.68,不分配不转增,农药兽药,08-31,http://data.eastmoney.com/bbsj/603718.html
141,002749,国光股份,详细,1.084,4.85亿,15.19,87.18,1.38亿,10.53,80.49,6.6229,15.79,0.8507,51.34,10转7.00,农药兽药,08-31,http://data.eastmoney.com/bbsj/002749.html
142,603883,老百姓,详细,0.78,44.37亿,28.45,0.71,2.21亿,15.65,-30.51,9.9412,7.58,1.2829,35.86,不分配不转增,医药制造,08-31,http://data.eastmoney.com/bbsj/603883.html
143,601021,春秋航空,详细,0.83,63.32亿,25.01,-3.97,7.27亿,31.19,-11.48,13.6134,6.54,1.5727,12.27,不分配不转增,民航机场,08-31,http://data.eastmoney.com/bbsj/601021.html
144,600958,东方证券,详细,0.1,42.77亿,-7.59,19.99,7.16亿,-59.23,-35.94,7.3202,1.37,-1.2113,-,不分配不转增,券商信托,08-31,http://data.eastmoney.com/bbsj/600958.html
145,000333,美的集团,详细,1.97,1437亿,15.02,4.50,129亿,19.66,46.12,11.9666,16.43,1.1489,27.16,不分配不转增,家电行业,08-31,http://data.eastmoney.com/bbsj/000333.html
146,603555,贵人鸟,详细,0.0548,15.36亿,-2.67,-15.65,3442万,-73.51,-159.60,3.5127,1.47,0.8824,32.66,不分配不转增,纺织服装,08-31,http://data.eastmoney.com/bbsj/603555.html
147,002712,思美传媒,详细,0.51,25.88亿,43.47,-15.27,1.74亿,28.67,-20.90,10.0909,5.17,-0.0365,13.66,10转7.00,文化传媒,08-31,http://data.eastmoney.com/bbsj/002712.html
148,603399,吉翔股份,详细,0.42,20.00亿,92.35,39.72,2.30亿,278.04,347.38,4.4549,10.48,0.3001,9.17,不分配不转增,有色金属,08-31,http://data.eastmoney.com/bbsj/603399.html
149,603111,康尼机电,详细,-0.63,18.08亿,80.73,26.80,-6.08亿,-628.47,-811.90,4.2745,-17.10,-0.589,32.47,不分配不转增,交运设备,08-31,http://data.eastmoney.com/bbsj/603111.html
150,600401,*ST海润,详细,-0.1264,5.82亿,-66.25,-0.50,-5.97亿,-19.11,-105.43,0.1238,-67.23,0.048,10.03,不分配不转增,材料行业,08-31,http://data.eastmoney.com/bbsj/600401.html
151,601919,中远海控,详细,0.004,451亿,3.70,5.60,4080万,-97.81,-177.45,2.0398,0.20,0.0456,6.58,不分配不转增,港口水运,08-31,http://data.eastmoney.com/bbsj/601919.html
152,200016,深康佳B,详细,0.1419,176亿,54.53,26.74,3.42亿,1007.16,412.99,3.2978,4.19,-0.7634,6.71,不分配不转增,家电行业,08-31,http://data.eastmoney.com/bbsj/200016.html
153,000016,深康佳A,详细,0.1419,176亿,54.53,26.74,3.42亿,1007.16,412.99,3.2978,4.19,-0.7634,6.71,不分配不转增,家电行业,08-31,http://data.eastmoney.com/bbsj/000016.html
154,600749,*ST藏旅,详细,-0.0764,7512万,24.54,558.14,-1590万,37.68,131.13,4.4678,-0.02,-0.0257,32.38,不分配不转增,旅游酒店,08-31,http://data.eastmoney.com/bbsj/600749.html
155,000806,银河生物,详细,-0.0553,3.96亿,-29.63,10.36,-6077万,-187.02,-96.70,1.8574,-2.93,-0.0155,25.67,不分配不转增,输配电气,08-31,http://data.eastmoney.com/bbsj/000806.html
156,200625,长安B,详细,0.34,356亿,6.22,-21.88,16.10亿,-65.16,-84.35,9.8519,3.39,0.9165,14.11,不分配不转增,汽车行业,08-31,http://data.eastmoney.com/bbsj/200625.html
157,000625,长安汽车,详细,0.34,356亿,6.22,-21.88,16.10亿,-65.16,-84.35,9.8519,3.39,0.9165,14.11,不分配不转增,汽车行业,08-31,http://data.eastmoney.com/bbsj/000625.html
158,600804,鹏博士,详细,0.17,35.22亿,-17.12,-0.04,2.50亿,-35.91,74.92,5.1663,3.44,0.6558,52.62,不分配不转增,电信运营,08-31,http://data.eastmoney.com/bbsj/600804.html
159,600645,中源协和,详细,0.7,4.24亿,3.92,-2.63,2.70亿,3121.37,38.00,4.517,16.67,-0.023,70.87,不分配不转增,医药制造,08-31,http://data.eastmoney.com/bbsj/600645.html
160,600635,大众公用,详细,0.04,27.02亿,9.70,-26.66,1.26亿,-37.82,253.16,2.3933,1.76,0.0219,12.90,不分配不转增,公用事业,08-31,http://data.eastmoney.com/bbsj/600635.html
161,600500,中化国际,详细,0.31,304亿,-7.59,15.46,6.47亿,27.62,2.86,5.3786,5.84,-0.2092,12.82,不分配不转增,化工行业,08-31,http://data.eastmoney.com/bbsj/600500.html
162,600302,标准股份,详细,-0.0782,3.80亿,0.62,-24.34,-2707万,-5560.82,-27.97,3.4201,-2.26,-0.1488,19.53,不分配不转增,专用设备,08-31,http://data.eastmoney.com/bbsj/600302.html
163,600291,西水股份,详细,0.2925,126亿,-19.52,-8.59,3.20亿,-86.43,-50.26,11.6498,2.55,-80.3962,-,不分配不转增,保险,08-31,http://data.eastmoney.com/bbsj/600291.html
164,600166,福田汽车,详细,-0.135,217亿,-5.54,30.15,-9.01亿,-986.19,50.82,2.6894,-4.87,-0.374,14.61,不分配不转增,汽车行业,08-31,http://data.eastmoney.com/bbsj/600166.html
165,600086,东方金钰,详细,0.023,22.31亿,-45.16,-69.78,3108万,-84.42,-177.18,2.3989,0.96,-0.1091,19.24,不分配不转增,珠宝首饰,08-31,http://data.eastmoney.com/bbsj/600086.html
166,600058,五矿发展,详细,-0.1394,256亿,-8.04,44.00,-1.49亿,-894.34,-859.46,4.4904,-2.00,-1.6944,3.55,不分配不转增,国际贸易,08-31,http://data.eastmoney.com/bbsj/600058.html
167,000150,宜华健康,详细,0.3917,11.54亿,27.27,2.31,1.75亿,70.54,-25.73,5.378,7.47,0.3779,38.59,不分配不转增,医疗行业,08-31,http://data.eastmoney.com/bbsj/000150.html
168,600469,风神股份,详细,-0.16,31.31亿,-16.36,18.35,-8993万,20.06,112.53,3.2489,-4.80,-0.1091,15.52,不分配不转增,汽车行业,08-31,http://data.eastmoney.com/bbsj/600469.html
169,002605,姚记扑克,详细,0.1119,3.11亿,8.96,53.51,4442万,24.39,111.43,4.0391,2.74,0.1776,40.80,不分配不转增,文教休闲,08-31,http://data.eastmoney.com/bbsj/002605.html
170,002551,尚荣医疗,详细,0.14,10.72亿,5.50,13.96,9601万,0.74,-24.51,3.2668,4.18,-0.2201,25.77,不分配不转增,医疗行业,08-31,http://data.eastmoney.com/bbsj/002551.html
171,002501,利源精制,详细,-0.07,9.07亿,-40.08,-47.28,-8902万,-128.43,-284.48,6.5124,-1.12,-0.3442,31.49,不分配不转增,有色金属,08-31,http://data.eastmoney.com/bbsj/002501.html
172,002619,艾格拉斯,详细,0.14,3.46亿,15.19,-3.96,2.64亿,122.35,14.70,3.2826,4.44,0.0548,81.84,不分配不转增,文化传媒,08-31,http://data.eastmoney.com/bbsj/002619.html
173,002427,*ST尤夫,详细,0.0581,19.07亿,-3.69,23.10,2315万,-81.16,-59.16,4.5797,1.27,-1.3056,24.07,不分配不转增,化纤行业,08-31,http://data.eastmoney.com/bbsj/002427.html
174,002586,围海股份,详细,0.0927,14.92亿,52.99,16.45,9977万,332.53,66.11,4.5367,2.23,-0.1162,11.52,不分配不转增,工程建设,08-31,http://data.eastmoney.com/bbsj/002586.html
175,002447,晨鑫科技,详细,0.06,2.11亿,42.77,-62.99,8884万,140.82,-76.85,1.5184,4.18,-0.0211,76.10,不分配不转增,软件服务,08-31,http://data.eastmoney.com/bbsj/002447.html
176,600690,青岛海尔,详细,0.797,886亿,14.19,7.69,48.59亿,10.01,45.39,5.7132,14.10,0.8804,28.97,不分配不转增,家电行业,08-31,http://data.eastmoney.com/bbsj/600690.html
177,600689,上海三毛,详细,0.008,6.50亿,13.55,-14.76,161万,-95.33,-134.39,2.2866,0.35,-0.1907,6.24,不分配不转增,纺织服装,08-31,http://data.eastmoney.com/bbsj/600689.html
178,900922,三毛B股,详细,0.008,6.50亿,13.55,-14.76,161万,-95.33,-134.39,2.2866,0.35,-0.1907,6.24,不分配不转增,纺织服装,08-31,http://data.eastmoney.com/bbsj/900922.html
179,600120,浙江东方,详细,0.5,42.85亿,18.62,28.32,4.35亿,13.67,-9.77,11.1644,3.87,-0.745,2.51,不分配不转增,国际贸易,08-31,http://data.eastmoney.com/bbsj/600120.html
180,600119,长江投资,详细,-0.8877,6.14亿,-63.26,21.96,-2.73亿,-1993.12,-42373.46,1.7549,-43.16,0.5538,12.21,不分配不转增,交运物流,08-31,http://data.eastmoney.com/bbsj/600119.html
181,600115,东方航空,详细,0.16,544亿,13.33,3.42,22.83亿,-47.48,-84.87,3.846,4.13,0.7353,12.19,不分配不转增,民航机场,08-31,http://data.eastmoney.com/bbsj/600115.html
182,600104,上汽集团,详细,1.625,4649亿,17.27,-5.37,190亿,18.95,-4.45,18.8585,8.13,-2.8286,13.13,不分配不转增,汽车行业,08-31,http://data.eastmoney.com/bbsj/600104.html
183,600098,广州发展,详细,0.1598,124亿,20.51,2.86,4.36亿,21.82,210.09,5.9459,2.68,0.1596,9.94,不分配不转增,电力行业,08-31,http://data.eastmoney.com/bbsj/600098.html
184,600795,国电电力,详细,0.091,312亿,8.47,-4.56,18.74亿,5.75,-44.24,2.4968,3.61,0.2894,21.32,不分配不转增,电力行业,08-31,http://data.eastmoney.com/bbsj/600795.html
185,600787,中储股份,详细,0.0358,139亿,11.28,46.51,7884万,-19.72,243.79,4.8365,0.74,-0.2771,4.71,不分配不转增,交运物流,08-31,http://data.eastmoney.com/bbsj/600787.html
186,600783,鲁信创投,详细,0.32,9818万,-4.79,14.96,2.38亿,26.17,669.46,5.0036,6.54,-0.1066,25.82,不分配不转增,综合行业,08-31,http://data.eastmoney.com/bbsj/600783.html
187,600775,南京熊猫,详细,0.0558,19.94亿,13.82,-7.33,5102万,13.67,-7.42,3.6666,1.51,-0.1453,14.54,不分配不转增,通讯行业,08-31,http://data.eastmoney.com/bbsj/600775.html
188,600833,第一医药,详细,0.095,5.91亿,-27.84,-11.41,2120万,-13.58,-15.88,2.8871,3.11,0.3572,19.46,不分配不转增,医药制造,08-31,http://data.eastmoney.com/bbsj/600833.html
189,600350,山东高速,详细,0.499,25.91亿,-22.56,25.59,24.00亿,88.61,275.59,5.8516,8.72,0.2807,57.46,不分配不转增,高速公路,08-31,http://data.eastmoney.com/bbsj/600350.html
190,600345,长江通信,详细,0.73,6989万,-53.55,5.12,1.44亿,20.15,27.52,8.5853,8.83,-0.1854,9.45,不分配不转增,通讯行业,08-31,http://data.eastmoney.com/bbsj/600345.html
191,600331,宏达股份,详细,0.0064,24.01亿,12.32,51.30,1293万,-89.67,-82.20,2.4359,0.26,0.1349,20.17,不分配不转增,有色金属,08-31,http://data.eastmoney.com/bbsj/600331.html
192,600319,亚星化学,详细,0.052,10.62亿,12.26,9.98,1637万,119.90,-55.53,0.1537,40.12,0.3133,10.64,不分配不转增,化工行业,08-31,http://data.eastmoney.com/bbsj/600319.html
193,600760,中航沈飞,详细,0.07,62.57亿,519.27,158.44,9975万,123.87,647.41,5.1662,1.39,-1.8045,8.04,不分配不转增,航天航空,08-31,http://data.eastmoney.com/bbsj/600760.html
194,900934,锦江B股,详细,0.5255,69.39亿,10.34,13.46,5.03亿,22.05,18.46,12.785,4.03,1.6096,89.90,不分配不转增,旅游酒店,08-31,http://data.eastmoney.com/bbsj/900934.html
195,600754,锦江股份,详细,0.5255,69.39亿,10.34,13.46,5.03亿,22.05,18.46,12.785,4.03,1.6096,89.90,不分配不转增,旅游酒店,08-31,http://data.eastmoney.com/bbsj/600754.html
196,600753,东方银星,详细,0.033,11.20亿,1938.55,-6.17,427万,108.92,-90.15,1.2955,2.61,-0.42,1.16,不分配不转增,国际贸易,08-31,http://data.eastmoney.com/bbsj/600753.html
197,900938,海科B,详细,-0.0003,1502亿,2.83,0.55,-83.00万,-103.34,198.39,4.5304,-0.01,2.1319,6.46,不分配不转增,电子元件,08-31,http://data.eastmoney.com/bbsj/900938.html
198,600751,海航科技,详细,-0.0003,1502亿,2.83,0.55,-83.00万,-103.34,198.39,4.5304,-0.01,2.1319,6.46,不分配不转增,软件服务,08-31,http://data.eastmoney.com/bbsj/600751.html
199,000425,徐工机械,详细,0.147,239亿,65.81,22.04,11.04亿,100.62,12.53,3.154,4.73,0.2777,17.34,不分配不转增,机械行业,08-31,http://data.eastmoney.com/bbsj/000425.html
200,000422,*ST宜化,详细,0.196,62.37亿,-0.92,61.92,2.38亿,188.43,261.45,-0.1965,24.93,-0.8696,18.77,不分配不转增,化肥行业,08-31,http://data.eastmoney.com/bbsj/000422.html
201,600039,四川路桥,详细,0.1324,155亿,16.72,113.62,4.78亿,27.52,216.44,3.6978,3.59,-0.1076,9.47,不分配不转增,工程建设,08-31,http://data.eastmoney.com/bbsj/600039.html
202,000988,华工科技,详细,0.18,27.42亿,35.00,16.85,1.81亿,2.55,97.33,5.3449,3.40,-0.3007,23.78,不分配不转增,电子元件,08-31,http://data.eastmoney.com/bbsj/000988.html
203,000982,*ST中绒,详细,-0.2184,8.80亿,22.45,-18.92,-3.94亿,-27.05,-37.59,0.8435,-23.05,-0.0438,4.44,不分配不转增,纺织服装,08-31,http://data.eastmoney.com/bbsj/000982.html
204,000981,银亿股份,详细,0.17,50.28亿,-19.63,15.70,6.83亿,8.39,-42.15,3.8916,3.76,0.3361,30.62,不分配不转增,汽车行业,08-31,http://data.eastmoney.com/bbsj/000981.html
205,000976,华铁股份,详细,0.088,6.71亿,-5.11,127.65,1.40亿,3.41,455.70,2.6475,3.37,-0.1739,36.10,不分配不转增,化纤行业,08-31,http://data.eastmoney.com/bbsj/000976.html
206,000971,高升控股,详细,0.0276,4.22亿,0.85,-10.97,2810万,-65.90,-39.04,3.6326,0.76,0.0053,24.27,不分配不转增,电子信息,08-31,http://data.eastmoney.com/bbsj/000971.html
207,600300,维维股份,详细,0.06,27.43亿,13.13,-20.52,9644万,-5.08,-3.78,1.653,3.49,-0.1309,25.28,不分配不转增,食品饮料,08-31,http://data.eastmoney.com/bbsj/600300.html
208,600975,新五丰,详细,-0.09,7.47亿,-13.58,-12.97,-5609万,-236.37,-983.42,1.6579,-4.82,-0.0953,-0.78,不分配不转增,农牧饲渔,08-31,http://data.eastmoney.com/bbsj/600975.html
209,600997,开滦股份,详细,0.37,100亿,10.67,6.39,5.82亿,156.92,28.75,6.1393,6.09,0.8814,14.78,不分配不转增,煤炭采选,08-31,http://data.eastmoney.com/bbsj/600997.html
210,600967,内蒙一机,详细,0.171,50.82亿,10.91,131.04,2.89亿,47.28,278.59,4.8909,3.63,1.2014,11.44,不分配不转增,机械行业,08-31,http://data.eastmoney.com/bbsj/600967.html
211,600960,渤海汽车,详细,0.0811,14.59亿,23.80,6.73,7712万,-35.91,24.97,4.7715,1.70,-0.1995,18.41,不分配不转增,汽车行业,08-31,http://data.eastmoney.com/bbsj/600960.html
212,600668,尖峰集团,详细,0.88,15.03亿,15.09,24.49,3.02亿,25.53,89.37,8.5278,10.79,0.6482,41.62,不分配不转增,水泥建材,08-31,http://data.eastmoney.com/bbsj/600668.html
213,600658,电子城,详细,0.31,11.65亿,293.14,84.40,3.47亿,386.55,127.72,5.8469,5.33,-3.2421,71.40,不分配不转增,房地产,08-31,http://data.eastmoney.com/bbsj/600658.html
214,600654,ST中安,详细,-0.07,21.75亿,62.66,-57.47,-9616万,-36.28,33.26,1.6079,-4.53,0.3327,12.74,不分配不转增,软件服务,08-31,http://data.eastmoney.com/bbsj/600654.html
215,600653,申华控股,详细,-0.1136,31.67亿,41.77,4.20,-2.21亿,-26.75,27.00,0.8155,-13.02,-0.0026,5.30,不分配不转增,综合行业,08-31,http://data.eastmoney.com/bbsj/600653.html
216,600652,游久游戏,详细,0.02,6024万,-40.33,-5.27,1690万,-59.92,-130.97,2.0856,0.98,-0.0487,54.29,不分配不转增,电子信息,08-31,http://data.eastmoney.com/bbsj/600652.html
217,600651,飞乐音响,详细,-0.415,15.55亿,-40.66,-3.49,-4.11亿,-463.15,-7.87,2.9341,-13.04,-0.2937,30.62,不分配不转增,电子元件,08-31,http://data.eastmoney.com/bbsj/600651.html
218,600650,锦江投资,详细,0.294,11.38亿,-4.26,5.25,1.62亿,25.19,11.02,5.8084,4.87,0.0539,18.59,不分配不转增,交运物流,08-31,http://data.eastmoney.com/bbsj/600650.html
219,900914,锦投B股,详细,0.294,11.38亿,-4.26,5.25,1.62亿,25.19,11.02,5.8084,4.87,0.0539,18.59,不分配不转增,交运物流,08-31,http://data.eastmoney.com/bbsj/900914.html
220,600637,东方明珠,详细,0.4695,60.28亿,-31.49,15.35,12.40亿,1.35,83.72,10.5008,4.41,0.5478,27.33,不分配不转增,文化传媒,08-31,http://data.eastmoney.com/bbsj/600637.html
221,600634,*ST富控,详细,-0.83,3.73亿,-9.70,-62.40,-4.76亿,-941.37,-1821.76,2.623,-27.19,-1.2732,81.24,不分配不转增,软件服务,08-31,http://data.eastmoney.com/bbsj/600634.html
222,600626,申达股份,详细,0.1127,80.71亿,94.30,-0.86,8008万,31.09,11.92,3.6568,3.06,-0.2184,11.31,不分配不转增,国际贸易,08-31,http://data.eastmoney.com/bbsj/600626.html
223,600292,远达环保,详细,0.05,14.90亿,4.38,9.68,3813万,30.36,-40.73,6.2371,0.78,-0.031,19.00,不分配不转增,环保工程,08-31,http://data.eastmoney.com/bbsj/600292.html
224,600265,ST景谷,详细,-0.1,3333万,7.90,75.77,-1242万,-42.45,3.00,0.1253,-,0.0544,1.52,不分配不转增,木业家具,08-31,http://data.eastmoney.com/bbsj/600265.html
225,600259,广晟有色,详细,-0.1,11.44亿,-57.41,-9.89,-3014万,6.61,-1058.35,6.3482,-1.56,-0.3567,4.73,不分配不转增,有色金属,08-31,http://data.eastmoney.com/bbsj/600259.html
226,600247,*ST成城,详细,0.072,2481万,-86.40,-75.59,2434万,107.39,-110.70,0.0834,153.11,1.5415,19.45,不分配不转增,商业百货,08-31,http://data.eastmoney.com/bbsj/600247.html
227,600242,中昌数据,详细,0.089,11.45亿,20.05,28.69,4064万,-29.98,126.27,4.429,2.03,-0.0491,10.47,不分配不转增,软件服务,08-31,http://data.eastmoney.com/bbsj/600242.html
228,600241,时代万恒,详细,-0.122,5.78亿,11.12,9.32,-3579万,-1982.70,-32.65,4.7378,-2.52,-0.4836,15.28,不分配不转增,国际贸易,08-31,http://data.eastmoney.com/bbsj/600241.html
229,600236,桂冠电力,详细,0.21,47.52亿,18.27,17.15,12.67亿,81.22,-2.65,2.1376,8.45,0.5404,54.07,不分配不转增,电力行业,08-31,http://data.eastmoney.com/bbsj/600236.html
230,600083,博信股份,详细,0.0585,11.08亿,3383.92,30.89,1346万,1070.16,25.50,0.338,18.96,-0.8205,3.41,不分配不转增,工程建设,08-31,http://data.eastmoney.com/bbsj/600083.html
231,600082,海泰发展,详细,0.0144,3.92亿,30.36,927.50,933万,147.04,-87.90,2.6165,0.55,-0.0598,15.28,不分配不转增,房地产,08-31,http://data.eastmoney.com/bbsj/600082.html
232,600078,澄星股份,详细,0.02,13.77亿,-4.35,9.44,1077万,-46.61,198.53,2.8217,0.57,0.2353,15.42,不分配不转增,化肥行业,08-31,http://data.eastmoney.com/bbsj/600078.html
233,600077,宋都股份,详细,0.09,11.92亿,74.90,37.55,1.16亿,623.43,411.25,2.855,3.07,1.7855,45.07,不分配不转增,房地产,08-31,http://data.eastmoney.com/bbsj/600077.html
234,600074,*ST保千,详细,-0.09,8485万,-96.27,-18.87,-2.22亿,-160.33,9.39,-1.4689,-,-0.0205,14.36,不分配不转增,安防设备,08-31,http://data.eastmoney.com/bbsj/600074.html
235,600072,中船科技,详细,0.011,14.47亿,-22.36,49.49,819万,-38.98,-126.01,4.9762,0.22,-0.7644,12.56,不分配不转增,船舶制造,08-31,http://data.eastmoney.com/bbsj/600072.html
236,600068,葛洲坝,详细,0.362,461亿,-8.12,20.79,19.53亿,12.64,57.75,5.4273,6.49,-1.33,15.78,不分配不转增,工程建设,08-31,http://data.eastmoney.com/bbsj/600068.html
237,600037,歌华有线,详细,0.2628,11.92亿,-1.40,23.91,3.66亿,-3.43,13.27,9.1619,2.86,0.3258,28.34,不分配不转增,文化传媒,08-31,http://data.eastmoney.com/bbsj/600037.html
238,600033,福建高速,详细,0.145,12.75亿,5.38,4.38,3.98亿,-3.93,16.55,3.1915,4.48,0.3364,64.48,不分配不转增,高速公路,08-31,http://data.eastmoney.com/bbsj/600033.html
239,600016,民生银行,详细,0.68,754亿,6.75,5.23,296亿,5.45,-1.78,8.8427,7.91,-3.7064,-,不分配不转增,银行,08-31,http://data.eastmoney.com/bbsj/600016.html
240,600008,首创股份,详细,0.0435,45.79亿,9.73,16.31,2.10亿,-19.22,43.17,1.7254,1.69,0.1406,34.04,不分配不转增,公用事业,08-31,http://data.eastmoney.com/bbsj/600008.html
241,600007,中国国贸,详细,0.4,15.52亿,23.68,-0.38,4.04亿,36.92,0.26,6.5017,6.15,0.6317,53.07,不分配不转增,房地产,08-31,http://data.eastmoney.com/bbsj/600007.html
242,000416,民生控股,详细,0.009,3476万,-2.72,11.87,480万,-66.57,-54.79,1.6057,0.55,-0.2123,98.86,不分配不转增,多元金融,08-31,http://data.eastmoney.com/bbsj/000416.html
243,000415,渤海金控,详细,0.2085,199亿,0.78,68.04,12.90亿,25.66,37.86,5.3601,3.98,1.6401,37.52,不分配不转增,多元金融,08-31,http://data.eastmoney.com/bbsj/000415.html
244,000413,东旭光电,详细,0.15,111亿,128.24,38.54,8.58亿,34.64,2.22,5.4471,2.74,0.0146,18.94,不分配不转增,电子元件,08-31,http://data.eastmoney.com/bbsj/000413.html
245,200413,东旭B,详细,0.15,111亿,128.24,38.54,8.58亿,34.64,2.22,5.4471,2.74,0.0146,18.94,不分配不转增,电子元件,08-31,http://data.eastmoney.com/bbsj/200413.html
246,000410,沈阳机床,详细,0.03,33.39亿,48.59,3.76,2525万,105.08,-2.59,1.164,2.88,-0.5665,26.32,不分配不转增,机械行业,08-31,http://data.eastmoney.com/bbsj/000410.html
247,000409,*ST地矿,详细,-0.3499,6.62亿,-26.56,-4.51,-1.79亿,-148.89,-19.64,1.0436,-28.72,-0.0555,5.83,不分配不转增,钢铁行业,08-31,http://data.eastmoney.com/bbsj/000409.html
248,000403,ST生化,详细,0.2447,4.27亿,32.72,-4.71,6671万,49.62,36.30,2.2906,11.33,0.0275,53.24,不分配不转增,医药制造,08-31,http://data.eastmoney.com/bbsj/000403.html
249,601866,中远海发,详细,0.028,85.64亿,8.47,25.44,3.27亿,-69.00,-83.50,1.3135,2.00,0.1517,20.56,不分配不转增,港口水运,08-31,http://data.eastmoney.com/bbsj/601866.html
250,601633,长城汽车,详细,0.4,487亿,17.99,-16.81,36.96亿,52.73,-22.40,5.604,7.30,1.5498,19.90,不分配不转增,汽车行业,08-31,http://data.eastmoney.com/bbsj/601633.html
