1,002316,亚联发展,详细,0.0922,16.57亿,667.46,36.80,3625万,189.62,7.87,2.2149,4.26,1.1038,34.59,不分配不转增,电子信息,09-29,http://data.eastmoney.com/bbsj/002316.html
251,000157,中联重科,详细,0.11,147亿,15.09,31.43,8.64亿,-23.63,29.38,4.7448,2.27,0.2046,25.59,不分配不转增,机械行业,08-31,http://data.eastmoney.com/bbsj/000157.html
252,000156,华数传媒,详细,0.2211,15.61亿,4.21,3.48,3.17亿,2.97,4.04,7.2342,3.02,0.2871,40.49,不分配不转增,文化传媒,08-31,http://data.eastmoney.com/bbsj/000156.html
253,000066,中国长城,详细,0.085,41.37亿,-8.08,14.45,2.51亿,-7.59,-34.45,2.1147,3.88,-0.0885,17.38,不分配不转增,电子信息,08-31,http://data.eastmoney.com/bbsj/000066.html
254,000063,中兴通讯,详细,-1.87,394亿,-26.99,-56.74,-78.24亿,-441.24,55.30,5.2579,-29.71,-1.2036,30.24,不分配不转增,通讯行业,08-31,http://data.eastmoney.com/bbsj/000063.html
255,000061,农产品,详细,-0.0104,11.00亿,-0.71,6.41,-1761万,-273.39,-773.13,2.7754,-0.37,0.2821,39.25,不分配不转增,农牧饲渔,08-31,http://data.eastmoney.com/bbsj/000061.html
256,200058,深赛格B,详细,0.079,8.89亿,42.29,24.38,9767万,95.30,-44.04,1.5682,5.01,0.0211,31.01,不分配不转增,商业百货,08-31,http://data.eastmoney.com/bbsj/200058.html
257,000058,深赛格,详细,0.079,8.89亿,42.29,24.38,9767万,95.30,-44.04,1.5682,5.01,0.0211,31.01,不分配不转增,商业百货,08-31,http://data.eastmoney.com/bbsj/000058.html
258,000048,*ST康达,详细,0.1789,10.64亿,59.32,76.22,6991万,318.58,2710.59,2.7952,6.62,-0.432,31.06,不分配不转增,农牧饲渔,08-31,http://data.eastmoney.com/bbsj/000048.html
259,000046,泛海控股,详细,0.2567,50.89亿,-4.65,-20.74,13.34亿,47.56,-112.18,4.1515,6.41,0.8032,53.54,不分配不转增,房地产,08-31,http://data.eastmoney.com/bbsj/000046.html
260,600900,长江电力,详细,0.3874,192亿,-0.42,35.72,85.22亿,5.15,100.91,5.8216,6.24,0.5948,56.74,不分配不转增,电力行业,08-31,http://data.eastmoney.com/bbsj/600900.html
261,600477,杭萧钢构,详细,0.198,24.68亿,15.85,82.59,3.53亿,-1.53,74.16,1.6885,11.49,0.2144,28.44,不分配不转增,水泥建材,08-31,http://data.eastmoney.com/bbsj/600477.html
262,600485,信威集团,详细,-0.15,1.20亿,-93.86,14.79,-4.49亿,-161.73,109.00,3.2666,-4.59,-0.0458,37.38,不分配不转增,通讯行业,08-31,http://data.eastmoney.com/bbsj/600485.html
263,600352,浙江龙盛,详细,0.5712,91.68亿,21.99,16.66,18.58亿,83.41,39.29,5.4951,10.51,-0.1004,44.28,不分配不转增,化工行业,08-31,http://data.eastmoney.com/bbsj/600352.html
264,600617,国新能源,详细,0.0115,50.28亿,1.55,-36.52,1249万,-87.55,-159.27,3.4476,0.34,-0.0633,17.69,不分配不转增,公用事业,08-31,http://data.eastmoney.com/bbsj/600617.html
265,900913,国新B股,详细,0.0115,50.28亿,1.55,-36.52,1249万,-87.55,-159.27,3.4476,0.34,-0.0633,17.69,不分配不转增,公用事业,08-31,http://data.eastmoney.com/bbsj/900913.html
266,600613,神奇制药,详细,0.11,8.57亿,22.71,48.27,5857万,14.42,-5.88,4.7026,2.35,0.1828,55.41,不分配不转增,医药制造,08-31,http://data.eastmoney.com/bbsj/600613.html
267,900904,神奇B股,详细,0.11,8.57亿,22.71,48.27,5857万,14.42,-5.88,4.7026,2.35,0.1828,55.41,不分配不转增,医药制造,08-31,http://data.eastmoney.com/bbsj/900904.html
268,900903,大众B股,详细,0.1182,15.42亿,23.70,-10.29,2.79亿,2.10,-20.95,3.6788,3.08,0.0449,36.63,不分配不转增,交运物流,08-31,http://data.eastmoney.com/bbsj/900903.html
269,600611,大众交通,详细,0.1182,15.42亿,23.70,-10.29,2.79亿,2.10,-20.95,3.6788,3.08,0.0449,36.63,不分配不转增,交运物流,08-31,http://data.eastmoney.com/bbsj/600611.html
270,600587,新华医疗,详细,0.14,46.41亿,2.95,13.35,5697万,-32.22,-0.91,8.2565,1.71,-0.0205,19.00,不分配不转增,医疗行业,08-31,http://data.eastmoney.com/bbsj/600587.html
271,600571,信雅达,详细,0.02,6.12亿,6.95,8.64,712万,-84.08,-19.34,2.8589,0.47,-0.6222,56.81,不分配不转增,软件服务,08-31,http://data.eastmoney.com/bbsj/600571.html
272,000592,平潭发展,详细,0.0056,4.50亿,29.98,64.43,1075万,222.45,414.97,1.6462,0.34,-0.049,14.72,不分配不转增,木业家具,08-31,http://data.eastmoney.com/bbsj/000592.html
273,000839,中信国安,详细,-0.0001,19.11亿,-16.99,-13.81,-37.70万,-100.16,-200.85,1.728,-0.01,-0.0914,14.36,不分配不转增,电子信息,08-31,http://data.eastmoney.com/bbsj/000839.html
274,000837,秦川机床,详细,0.0056,16.51亿,4.48,31.51,390万,6.56,-107.53,4.0803,0.14,-0.1984,19.32,不分配不转增,机械行业,08-31,http://data.eastmoney.com/bbsj/000837.html
275,000835,长城动漫,详细,0.0182,5883万,-43.47,-48.76,594万,-79.67,233.51,1.483,1.22,-0.2061,50.18,不分配不转增,文化传媒,08-31,http://data.eastmoney.com/bbsj/000835.html
276,000829,天音控股,详细,0.01,199亿,12.26,-9.36,723万,24.74,-19.65,2.7571,0.24,1.0325,3.62,不分配不转增,通讯行业,08-31,http://data.eastmoney.com/bbsj/000829.html
277,000825,太钢不锈,详细,0.498,368亿,11.30,3.07,28.36亿,283.23,-5.87,4.9724,10.10,0.4972,17.05,不分配不转增,钢铁行业,08-31,http://data.eastmoney.com/bbsj/000825.html
278,000815,美利云,详细,0.04,5.13亿,37.65,4.32,2511万,817.71,79.08,2.8994,1.25,-0.0606,15.52,不分配不转增,造纸印刷,08-31,http://data.eastmoney.com/bbsj/000815.html
279,600399,*ST抚钢,详细,-0.053,29.65亿,6.94,-9.65,-6954万,-216.70,-116.90,-0.9202,-5.99,0.0014,9.42,不分配不转增,钢铁行业,08-31,http://data.eastmoney.com/bbsj/600399.html
280,600568,中珠医疗,详细,0.0288,4.37亿,19.84,-25.17,5733万,-66.89,-109.16,3.0139,0.95,-0.1718,51.11,不分配不转增,医药制造,08-31,http://data.eastmoney.com/bbsj/600568.html
281,600567,山鹰纸业,详细,0.3733,120亿,60.21,20.60,17.06亿,106.48,81.80,2.5038,15.22,0.53,23.16,不分配不转增,造纸印刷,08-31,http://data.eastmoney.com/bbsj/600567.html
282,000965,天保基建,详细,0.22,10.75亿,99.24,-86.98,2.39亿,37.49,-98.28,4.8227,4.56,-1.3342,56.48,不分配不转增,房地产,08-31,http://data.eastmoney.com/bbsj/000965.html
283,000951,中国重汽,详细,0.72,225亿,23.10,44.04,4.84亿,1.01,49.85,8.4302,8.45,2.5443,9.25,不分配不转增,汽车行业,08-31,http://data.eastmoney.com/bbsj/000951.html
284,000936,华西股份,详细,0.11,12.30亿,-21.81,17.44,9805万,18.81,569.56,5.1188,2.16,0.0089,14.11,不分配不转增,化纤行业,08-31,http://data.eastmoney.com/bbsj/000936.html
285,000927,一汽夏利,详细,-0.4,7.30亿,17.28,-5.37,-6.37亿,7.03,-85.84,-0.3632,-244.48,-0.348,-23.27,不分配不转增,汽车行业,08-31,http://data.eastmoney.com/bbsj/000927.html
286,000923,河北宣工,详细,0.088,23.12亿,3.44,1.97,5760万,-53.93,-28.17,9.6864,0.87,0.4655,57.39,不分配不转增,机械行业,08-31,http://data.eastmoney.com/bbsj/000923.html
287,000917,电广传媒,详细,-0.02,46.37亿,22.40,-1.57,-3533万,-128.96,134.58,7.0154,-0.35,0.2685,19.05,不分配不转增,文化传媒,08-31,http://data.eastmoney.com/bbsj/000917.html
288,000913,钱江摩托,详细,0.15,19.11亿,53.20,46.13,6739万,33.04,131.94,5.4783,2.75,0.2262,19.10,不分配不转增,交运设备,08-31,http://data.eastmoney.com/bbsj/000913.html
289,000912,*ST天化,详细,0.462,21.38亿,12.54,42.72,2.71亿,797.28,109.68,-1.1789,-21.96,0.4489,22.38,不分配不转增,化肥行业,08-31,http://data.eastmoney.com/bbsj/000912.html
290,600369,西南证券,详细,0.05,14.16亿,3.65,-2.73,3.05亿,-16.91,-83.64,3.3635,1.58,0.9445,-,不分配不转增,券商信托,08-31,http://data.eastmoney.com/bbsj/600369.html
291,600363,联创光电,详细,0.2578,16.80亿,23.56,12.71,1.14亿,-1.10,89.21,5.2631,4.98,0.1052,12.36,不分配不转增,电子元件,08-31,http://data.eastmoney.com/bbsj/600363.html
292,600360,华微电子,详细,0.07,8.20亿,19.11,7.17,5035万,47.28,32.02,2.8892,2.35,0.1919,20.97,不分配不转增,电子元件,08-31,http://data.eastmoney.com/bbsj/600360.html
293,600358,国旅联合,详细,-0.0189,1.46亿,74.86,-31.47,-953万,58.36,-886.27,1.0533,-1.81,-0.0644,20.63,不分配不转增,旅游酒店,08-31,http://data.eastmoney.com/bbsj/600358.html
294,000901,航天科技,详细,0.0711,28.69亿,4.59,8.23,4364万,-38.64,617.37,6.2034,1.15,0.0663,19.26,不分配不转增,航天航空,08-31,http://data.eastmoney.com/bbsj/000901.html
295,000897,津滨发展,详细,-0.0144,6782万,0.81,-15.02,-2331万,39.51,-25.23,0.715,-2.00,0.1373,33.50,不分配不转增,房地产,08-31,http://data.eastmoney.com/bbsj/000897.html
296,001896,豫能控股,详细,-0.2713,44.34亿,38.46,-16.01,-3.12亿,-539.43,44.98,5.2507,-5.04,0.2178,-5.44,不分配不转增,电力行业,08-31,http://data.eastmoney.com/bbsj/001896.html
297,600199,金种子酒,详细,0.0108,5.49亿,-4.19,-21.30,601万,18.00,-118.78,4.043,0.27,-0.3874,49.03,不分配不转增,酿酒行业,08-31,http://data.eastmoney.com/bbsj/600199.html
298,600182,S佳通,详细,0.1218,16.40亿,-1.36,-1.98,4141万,132.38,-12.82,2.5492,4.72,0.5201,15.56,不分配不转增,汽车行业,08-31,http://data.eastmoney.com/bbsj/600182.html
299,000040,东旭蓝天,详细,0.985,35.68亿,10.92,134.69,13.17亿,769.56,-78.50,9.5306,10.88,-1.938,18.08,不分配不转增,环保工程,08-31,http://data.eastmoney.com/bbsj/000040.html
300,000036,华联控股,详细,0.333,14.08亿,-50.60,109.95,3.80亿,-63.84,161.15,3.7018,8.27,0.935,72.08,不分配不转增,房地产,08-31,http://data.eastmoney.com/bbsj/000036.html
301,000022,深赤湾A,详细,0.49,12.46亿,5.91,2.37,3.16亿,14.49,15.50,6.9547,6.79,0.5416,46.30,不分配不转增,港口水运,08-31,http://data.eastmoney.com/bbsj/000022.html
302,200022,深赤湾B,详细,0.49,12.46亿,5.91,2.37,3.16亿,14.49,15.50,6.9547,6.79,0.5416,46.30,不分配不转增,港口水运,08-31,http://data.eastmoney.com/bbsj/200022.html
303,200018,神州B,详细,0.0848,15.87亿,-47.54,-28.15,1.44亿,-46.39,-134.10,1.2987,6.61,0.6466,17.31,不分配不转增,装修装饰,08-31,http://data.eastmoney.com/bbsj/200018.html
304,000018,神州长城,详细,0.0848,15.87亿,-47.54,-28.15,1.44亿,-46.39,-134.10,1.2987,6.61,0.6466,17.31,不分配不转增,装修装饰,08-31,http://data.eastmoney.com/bbsj/000018.html
305,000010,美丽生态,详细,-0.1037,1.08亿,-60.67,-67.23,-8499万,-86.54,17.49,1.3072,-7.64,-0.0667,5.45,不分配不转增,园林工程,08-31,http://data.eastmoney.com/bbsj/000010.html
306,000007,全新好,详细,-0.0319,2239万,3.07,9.30,-1107万,-152.59,56.92,1.0849,-2.90,-0.0166,73.32,不分配不转增,房地产,08-31,http://data.eastmoney.com/bbsj/000007.html
307,600177,雅戈尔,详细,0.42,35.86亿,-33.59,13.21,14.89亿,-27.28,92.32,6.7947,6.00,0.3715,58.71,不分配不转增,房地产,08-31,http://data.eastmoney.com/bbsj/600177.html
308,600165,新日恒力,详细,-0.006,3.35亿,-40.53,6.13,-423万,65.02,-1070.14,1.2535,-0.49,-0.1801,7.07,不分配不转增,金属制品,08-31,http://data.eastmoney.com/bbsj/600165.html
309,600162,香江控股,详细,0.02,14.76亿,-32.07,138.72,6815万,-79.35,277.18,1.3746,1.15,-0.6587,47.47,不分配不转增,房地产,08-31,http://data.eastmoney.com/bbsj/600162.html
310,601398,工商银行,详细,0.45,3875亿,6.99,-3.52,1604亿,4.87,3.60,5.8712,7.67,0.5234,-,不分配不转增,银行,08-31,http://data.eastmoney.com/bbsj/601398.html
311,000800,一汽轿车,详细,0.0497,135亿,0.58,-11.38,8091万,-70.08,-45.06,4.9212,1.01,0.3717,20.65,不分配不转增,汽车行业,08-31,http://data.eastmoney.com/bbsj/000800.html
312,000796,凯撒旅游,详细,0.0955,37.67亿,10.66,9.48,7665万,-42.99,74.86,2.6091,4.62,-0.0247,18.28,不分配不转增,旅游酒店,08-31,http://data.eastmoney.com/bbsj/000796.html
313,000792,盐湖股份,详细,-0.4232,78.37亿,54.71,90.15,-11.79亿,-125.67,-231.12,6.2725,-6.02,0.9235,25.70,不分配不转增,化工行业,08-31,http://data.eastmoney.com/bbsj/000792.html
314,000790,泰合健康,详细,0.017,2.64亿,1.21,1.49,952万,-15.00,-19.88,1.4525,1.13,0.019,65.60,不分配不转增,医药制造,08-31,http://data.eastmoney.com/bbsj/000790.html
315,000780,平庄能源,详细,-0.02,10.85亿,-11.06,2.42,-2310万,-117.04,-371.77,4.3536,-0.51,-0.5586,43.15,不分配不转增,煤炭采选,08-31,http://data.eastmoney.com/bbsj/000780.html
316,000762,西藏矿业,详细,-0.0715,2.35亿,43.03,58.58,-3723万,-14.18,-10.58,4.0696,-1.74,-0.0486,13.63,不分配不转增,有色金属,08-31,http://data.eastmoney.com/bbsj/000762.html
317,600831,广电网络,详细,0.186,15.35亿,13.08,35.05,1.13亿,-4.56,45.27,5.0279,3.75,0.1372,32.22,不分配不转增,文化传媒,08-31,http://data.eastmoney.com/bbsj/600831.html
318,600817,ST宏盛,详细,0.0014,1390万,355.92,-3.02,22.17万,119.31,-146.61,0.6016,0.23,-0.0334,38.95,不分配不转增,多元金融,08-31,http://data.eastmoney.com/bbsj/600817.html
319,600811,东方集团,详细,0.1414,42.95亿,19.47,45.33,5.25亿,30.11,115.80,5.4843,2.60,0.2513,4.31,不分配不转增,综合行业,08-31,http://data.eastmoney.com/bbsj/600811.html
320,601688,华泰证券,详细,0.441,82.16亿,1.23,-8.46,31.59亿,5.53,-34.00,12.589,3.58,2.2753,-,10派3.00,券商信托,08-31,http://data.eastmoney.com/bbsj/601688.html
321,601901,方正证券,详细,0.03,23.09亿,-22.19,-21.65,2.06亿,-75.03,-134.97,4.55,0.55,-0.4529,-,不分配不转增,券商信托,08-31,http://data.eastmoney.com/bbsj/601901.html
322,002724,海洋王,详细,0.0465,4.91亿,18.33,24.40,3348万,103.42,-12.68,2.4198,1.90,-0.1023,67.85,不分配不转增,电子元件,08-31,http://data.eastmoney.com/bbsj/002724.html
323,603100,川仪股份,详细,0.25,16.37亿,12.81,42.52,9989万,40.93,174.83,5.132,4.92,-0.2222,31.69,不分配不转增,仪器仪表,08-31,http://data.eastmoney.com/bbsj/603100.html
324,600917,重庆燃气,详细,0.12,30.17亿,7.62,-13.39,1.91亿,1.49,-21.78,2.4295,4.96,0.3861,14.30,不分配不转增,公用事业,08-31,http://data.eastmoney.com/bbsj/600917.html
325,002862,实丰文化,详细,0.18,1.96亿,-0.71,50.20,1406万,-18.57,100.81,6.8893,2.56,0.1359,25.42,不分配不转增,文教休闲,08-31,http://data.eastmoney.com/bbsj/002862.html
326,603337,杰克股份,详细,0.72,20.51亿,48.38,-8.37,2.20亿,57.34,-11.50,7.35,9.97,0.2853,27.43,不分配不转增,专用设备,08-31,http://data.eastmoney.com/bbsj/603337.html
327,603165,荣晟环保,详细,0.68,10.02亿,9.24,34.02,1.23亿,-32.97,4.49,6.1885,11.04,0.1945,16.41,不分配不转增,造纸印刷,08-31,http://data.eastmoney.com/bbsj/603165.html
328,603177,德创环保,详细,-0.02,2.92亿,-17.20,62.20,-354万,-130.82,151.32,2.6358,-0.67,-0.543,24.29,不分配不转增,环保工程,08-31,http://data.eastmoney.com/bbsj/603177.html
329,603228,景旺电子,详细,0.96,22.75亿,15.47,30.84,3.91亿,23.82,50.31,8.4891,11.49,0.7222,32.63,不分配不转增,电子元件,08-31,http://data.eastmoney.com/bbsj/603228.html
330,002361,神剑股份,详细,0.05,8.85亿,9.26,50.25,4521万,-18.27,58.28,2.2406,2.32,0.0158,17.23,不分配不转增,材料行业,08-30,http://data.eastmoney.com/bbsj/002361.html
331,002629,仁智股份,详细,-0.02,16.66亿,15.45,110.49,-710万,49.96,143.82,1.6201,-1.06,-0.0283,1.64,不分配不转增,石油行业,08-30,http://data.eastmoney.com/bbsj/002629.html
332,300029,天龙光电,详细,-0.1069,787万,-88.20,8.01,-2138万,7.02,24.42,1.1681,-8.75,-0.0903,7.09,不分配不转增,电子元件,08-30,http://data.eastmoney.com/bbsj/300029.html
333,601515,东风股份,详细,0.32,16.28亿,10.64,0.15,3.58亿,0.56,-28.14,3.7081,8.97,0.0782,38.30,10派2.30,包装材料,08-30,http://data.eastmoney.com/bbsj/601515.html
334,002345,潮宏基,详细,0.18,16.27亿,3.70,-6.83,1.67亿,2.75,-20.85,3.8702,4.76,0.2166,39.54,不分配不转增,珠宝首饰,08-30,http://data.eastmoney.com/bbsj/002345.html
335,300225,金力泰,详细,0.0115,3.62亿,-1.98,13.02,540万,-79.26,-129.37,1.9036,0.60,-0.0294,18.66,不分配不转增,化工行业,08-30,http://data.eastmoney.com/bbsj/300225.html
336,002325,洪涛股份,详细,0.09,20.41亿,4.61,37.02,1.10亿,6.12,-4.98,2.9424,2.99,0.0604,21.04,不分配不转增,装修装饰,08-30,http://data.eastmoney.com/bbsj/002325.html
337,002495,佳隆股份,详细,0.0263,1.72亿,18.76,-1.40,2459万,36.36,18.77,1.23,2.14,0.0319,45.06,不分配不转增,食品饮料,08-30,http://data.eastmoney.com/bbsj/002495.html
338,300008,天海防务,详细,0.0436,5.89亿,-20.22,-64.49,4189万,-51.67,444.94,2.7828,1.57,0.0358,8.80,不分配不转增,船舶制造,08-30,http://data.eastmoney.com/bbsj/300008.html
339,300117,嘉寓股份,详细,0.08,18.68亿,58.64,156.08,5603万,171.83,216.18,2.1202,3.74,-0.5174,13.05,不分配不转增,水泥建材,08-30,http://data.eastmoney.com/bbsj/300117.html
340,300031,宝通科技,详细,0.3587,9.89亿,32.55,28.27,1.42亿,33.30,65.26,6.0295,6.04,0.3125,55.90,不分配不转增,软件服务,08-30,http://data.eastmoney.com/bbsj/300031.html
341,300091,金通灵,详细,0.1968,10.52亿,65.69,73.12,1.09亿,55.36,47.53,3.7448,7.37,-0.156,23.45,10转9.00,机械行业,08-30,http://data.eastmoney.com/bbsj/300091.html
342,300290,荣科科技,详细,0.0195,2.23亿,28.58,32.77,639万,-60.64,-83.31,2.6002,0.83,-0.1162,32.16,不分配不转增,软件服务,08-30,http://data.eastmoney.com/bbsj/300290.html
343,601888,中国国旅,详细,0.9829,211亿,67.77,38.27,19.19亿,47.60,-34.53,7.6582,12.94,1.1319,41.22,不分配不转增,旅游酒店,08-30,http://data.eastmoney.com/bbsj/601888.html
344,300228,富瑞特装,详细,-0.058,5.44亿,-32.68,36.23,-2746万,-162.69,-1374.02,3.7574,-1.53,0.0827,27.59,不分配不转增,机械行业,08-30,http://data.eastmoney.com/bbsj/300228.html
345,300203,聚光科技,详细,0.373,13.50亿,36.30,63.39,1.69亿,66.42,271.00,7.1297,5.26,-0.4044,50.43,不分配不转增,仪器仪表,08-30,http://data.eastmoney.com/bbsj/300203.html
346,601179,中国西电,详细,0.05,58.26亿,-7.08,36.02,2.54亿,-57.19,-55.02,3.7713,1.31,-0.458,26.15,不分配不转增,输配电气,08-30,http://data.eastmoney.com/bbsj/601179.html
347,002656,摩登大道,详细,0.07,6.44亿,40.23,-4.48,5269万,-49.96,-59.15,3.372,2.21,-0.1177,51.35,不分配不转增,纺织服装,08-30,http://data.eastmoney.com/bbsj/002656.html
348,300053,欧比特,详细,0.089,3.76亿,15.68,14.61,5900万,7.35,60.47,4.5216,2.25,-0.0572,41.13,不分配不转增,安防设备,08-30,http://data.eastmoney.com/bbsj/300053.html
349,002808,苏州恒久,详细,0.068,1.35亿,-3.95,22.49,1302万,-18.81,192.80,2.8857,2.38,-0.2242,21.53,不分配不转增,电子元件,08-30,http://data.eastmoney.com/bbsj/002808.html
350,300207,欣旺达,详细,0.16,75.52亿,38.08,13.66,2.21亿,21.25,-8.43,3.492,5.16,0.2739,12.71,不分配不转增,输配电气,08-30,http://data.eastmoney.com/bbsj/300207.html
351,300111,向日葵,详细,-0.17,3.81亿,-48.07,-1.42,-1.94亿,-2068.46,-301.10,1.0031,-15.89,0.111,5.44,不分配不转增,输配电气,08-30,http://data.eastmoney.com/bbsj/300111.html
352,300090,盛运环保,详细,-0.0701,4.54亿,-43.35,-72.11,-9253万,-267.38,-1369.73,2.6213,-2.45,0.0876,31.22,不分配不转增,环保工程,08-30,http://data.eastmoney.com/bbsj/300090.html
353,300221,银禧科技,详细,0.0815,12.00亿,6.24,-11.31,4117万,-59.53,-117.91,4.3767,1.83,0.1001,17.42,不分配不转增,塑胶制品,08-30,http://data.eastmoney.com/bbsj/300221.html
354,300044,赛为智能,详细,0.1066,5.85亿,0.48,46.34,8302万,66.16,-1.30,2.9795,3.62,-0.2489,32.71,不分配不转增,软件服务,08-30,http://data.eastmoney.com/bbsj/300044.html
355,300022,吉峰科技,详细,0.0058,13.62亿,-7.61,104.27,220万,112.87,268.82,0.5415,1.07,0.0055,14.00,不分配不转增,机械行业,08-30,http://data.eastmoney.com/bbsj/300022.html
356,300246,宝莱特,详细,0.2331,3.89亿,20.73,10.03,3405万,-11.07,-19.16,3.6435,6.52,0.0471,37.48,不分配不转增,医疗行业,08-30,http://data.eastmoney.com/bbsj/300246.html
357,002375,亚厦股份,详细,0.15,42.10亿,3.75,25.22,2.02亿,12.51,43.68,5.7088,2.65,-0.6068,14.00,不分配不转增,装修装饰,08-30,http://data.eastmoney.com/bbsj/002375.html
358,002314,南山控股,详细,-0.0048,17.34亿,-22.53,19.17,-904万,-106.60,174.08,3.1322,-0.13,-0.7133,42.55,不分配不转增,房地产,08-30,http://data.eastmoney.com/bbsj/002314.html
359,002504,弘高创意,详细,0.01,5.99亿,-47.01,44.90,1049万,-87.14,216.08,0.9307,1.07,-0.0229,18.03,不分配不转增,装修装饰,08-30,http://data.eastmoney.com/bbsj/002504.html
360,300187,永清环保,详细,0.0292,3.87亿,-40.49,66.07,1881万,-67.50,-91.52,2.5359,1.15,-0.2954,23.60,不分配不转增,环保工程,08-30,http://data.eastmoney.com/bbsj/300187.html
361,601117,中国化学,详细,0.22,340亿,36.34,27.96,10.85亿,27.95,71.03,5.8779,3.75,0.668,11.93,不分配不转增,工程建设,08-30,http://data.eastmoney.com/bbsj/601117.html
362,300216,千山药机,详细,-0.58,1.23亿,-32.99,-25.09,-2.08亿,-70.03,-67.11,1.2812,-36.70,0.2353,26.98,不分配不转增,医疗行业,08-30,http://data.eastmoney.com/bbsj/300216.html
363,002638,勤上股份,详细,0.05,6.53亿,-24.51,5.55,8296万,0.98,-48.44,3.4551,1.58,-0.012,28.85,不分配不转增,电子元件,08-30,http://data.eastmoney.com/bbsj/002638.html
364,002356,赫美集团,详细,-0.5189,11.49亿,-15.34,-16.81,-1.61亿,-289.15,-899.77,5.2784,-9.37,-0.9294,52.79,不分配不转增,商业百货,08-30,http://data.eastmoney.com/bbsj/002356.html
365,300163,先锋新材,详细,-0.04,2.88亿,-19.49,20.22,-2052万,-904.16,31.38,1.4055,-3.03,-0.0558,41.62,不分配不转增,材料行业,08-30,http://data.eastmoney.com/bbsj/300163.html
366,300206,理邦仪器,详细,0.1083,4.88亿,16.39,9.06,6337万,29.76,47.76,2.0852,5.04,0.0603,54.39,不分配不转增,医疗行业,08-30,http://data.eastmoney.com/bbsj/300206.html
367,002374,丽鹏股份,详细,0.04,7.08亿,-10.89,-2.27,3828万,-38.12,46.93,3.6731,1.19,-0.3915,13.86,不分配不转增,园林工程,08-30,http://data.eastmoney.com/bbsj/002374.html
368,300292,吴通控股,详细,0.08,14.38亿,25.29,1.28,9676万,9.86,-3.15,2.1603,3.51,0.1237,22.22,不分配不转增,通讯行业,08-30,http://data.eastmoney.com/bbsj/300292.html
369,601717,郑煤机,详细,0.26,127亿,290.04,307.87,4.56亿,179.66,97.57,6.4254,4.14,-0.201,19.76,不分配不转增,机械行业,08-30,http://data.eastmoney.com/bbsj/601717.html
370,300261,雅本化学,详细,0.0794,8.99亿,66.22,-18.15,7646万,83.49,7.41,2.0226,3.99,0.2973,27.11,10派0.40,化工行业,08-30,http://data.eastmoney.com/bbsj/300261.html
371,300002,神州泰岳,详细,-0.0693,6.53亿,-45.31,0.08,-1.36亿,-987.50,-94.25,2.5592,-2.68,-0.041,73.78,不分配不转增,软件服务,08-30,http://data.eastmoney.com/bbsj/300002.html
372,300108,吉药控股,详细,0.113,4.06亿,21.20,95.72,7529万,1.38,11.88,3.039,3.78,0.0432,36.34,不分配不转增,化工行业,08-30,http://data.eastmoney.com/bbsj/300108.html
373,300262,巴安水务,详细,0.18,6.30亿,-21.06,13.43,1.21亿,0.66,208.94,3.374,5.48,-0.1509,33.61,不分配不转增,环保工程,08-30,http://data.eastmoney.com/bbsj/300262.html
374,300115,长盈精密,详细,0.1,36.24亿,-1.99,20.31,9139万,-74.11,101.97,4.8889,2.04,0.5665,22.01,不分配不转增,电子元件,08-30,http://data.eastmoney.com/bbsj/300115.html
